setup.py,print_function find_packages defaultdict dir_util Distribution DistutilsArgError setuptools.command.build_ext setuptools.command.install distutils.command.clean distutils.sysconfig filecmp subprocess shutil sys os json glob importlib build_caffe2 IS_DARWIN, CMake {importname}`. glob re 
torch/autograd/gradcheck.py,torch istuple torch.testing product warnings 
torch/csrc/distributed/autograd/rpc_messages/propagate_gradients_resp.h, torch/csrc/distributed/rpc/message.h   torch/csrc/distributed/rpc/rpc_command_base.h  
torch/csrc/distributed/autograd/rpc_messages/rpc_with_autograd.h, torch/csrc/distributed/autograd/rpc_messages/autograd_metadata.h   torch/csrc/distributed/rpc/rpc_agent.h   torch/csrc/distributed/rpc/rpc_command_base.h  
torch/csrc/distributed/autograd/rpc_messages/propagate_gradients_req.h, torch/csrc/distributed/autograd/rpc_messages/autograd_metadata.h   torch/csrc/distributed/rpc/message.h   torch/csrc/distributed/rpc/rpc_command_base.h   vector  
torch/csrc/distributed/autograd/rpc_messages/cleanup_autograd_context_req.h, torch/csrc/distributed/autograd/rpc_messages/autograd_metadata.h   torch/csrc/distributed/rpc/message.h   torch/csrc/distributed/rpc/rpc_command_base.h   vector  
torch/csrc/distributed/autograd/rpc_messages/cleanup_autograd_context_resp.cpp, torch/csrc/distributed/autograd/rpc_messages/cleanup_autograd_context_resp.h  
torch/csrc/distributed/autograd/rpc_messages/rpc_with_autograd.cpp, torch/csrc/distributed/autograd/rpc_messages/rpc_with_autograd.h   c10/util/C++17.h   torch/csrc/distributed/rpc/utils.h   torch/csrc/jit/pickle.h   torch/csrc/utils/byte_order.h  
torch/csrc/distributed/autograd/rpc_messages/propagate_gradients_resp.cpp, torch/csrc/distributed/autograd/rpc_messages/propagate_gradients_resp.h  
torch/csrc/distributed/autograd/engine/dist_engine.h, mutex   unordered_set   torch/csrc/autograd/engine.h   torch/csrc/autograd/function.h   torch/csrc/autograd/functions/basic_ops.h   torch/csrc/distributed/autograd/context/dist_autograd_context.h  
torch/csrc/distributed/autograd/engine/dist_engine.cpp, queue   torch/csrc/autograd/functions/accumulate_grad.h   torch/csrc/autograd/input_buffer.h   torch/csrc/distributed/autograd/context/dist_autograd_container.h   torch/csrc/distributed/autograd/engine/dist_engine.h  
torch/csrc/distributed/autograd/autograd.h, torch/csrc/python_headers.h  
torch/csrc/distributed/autograd/functions/sendrpc_backward.cpp, torch/csrc/distributed/autograd/functions/sendrpc_backward.h  
torch/csrc/distributed/autograd/functions/sendrpc_backward.h, torch/csrc/autograd/function.h  
torch/csrc/distributed/autograd/functions/recvrpc_backward.cpp, torch/csrc/distributed/autograd/functions/recvrpc_backward.h   ATen/core/functional.h   torch/csrc/distributed/autograd/rpc_messages/propagate_gradients_req.h   torch/csrc/distributed/rpc/rpc_agent.h  
torch/csrc/distributed/autograd/functions/recvrpc_backward.h, torch/csrc/autograd/function.h   torch/csrc/distributed/autograd/context/dist_autograd_context.h   torch/csrc/distributed/autograd/rpc_messages/autograd_metadata.h   torch/csrc/distributed/rpc/rpc_agent.h  
torch/csrc/distributed/rpc/process_group_agent.cpp, torch/csrc/distributed/rpc/process_group_agent.h   c10/util/C++17.h   c10d/ProcessGroup.hpp   torch/csrc/distributed/rpc/request_callback_impl.h   Python.h  
torch/csrc/distributed/rpc/process_group_agent.h, c10/core/thread_pool.h   c10d/ProcessGroup.hpp   torch/csrc/distributed/rpc/future_message.h   torch/csrc/distributed/rpc/python_rpc_handler.h   torch/csrc/distributed/rpc/rpc_agent.h   thread  
torch/csrc/distributed/rpc/script_call.h, c10/util/Optional.h   torch/csrc/distributed/rpc/message.h   torch/csrc/distributed/rpc/rpc_command_base.h   torch/csrc/jit/operator.h   torch/csrc/jit/pickler.h   vector  
torch/csrc/distributed/rpc/python_remote_call.cpp, torch/csrc/distributed/rpc/python_remote_call.h   torch/csrc/jit/pickle.h  
torch/csrc/distributed/rpc/message.cpp, torch/csrc/distributed/rpc/message.h  
torch/csrc/distributed/rpc/rref_proto.cpp, torch/csrc/distributed/rpc/rref_proto.h   torch/csrc/jit/pickle.h   limits  
torch/csrc/distributed/rpc/init.cpp, torch/csrc/python_headers.h   torch/csrc/distributed/rpc/future_message.h   torch/csrc/distributed/rpc/process_group_agent.h   torch/csrc/distributed/rpc/py_rref.h   torch/csrc/distributed/rpc/python_functions.h   torch/csrc/distributed/rpc/rpc_agent.h   torch/csrc/distributed/rpc/rref.h   torch/csrc/distributed/rpc/rref_context.h   torch/csrc/distributed/rpc/types.h   torch/csrc/jit/pybind_utils.h   torch/csrc/utils/object_ptr.h   torch/csrc/utils/pybind.h   torch/types.h  
torch/csrc/distributed/rpc/python_udf_call.cpp, torch/csrc/distributed/rpc/python_udf_call.h   c10/util/C++17.h  
torch/csrc/distributed/rpc/message.h, torch/serialize.h   vector  
torch/csrc/distributed/rpc/py_rref.h, torch/csrc/distributed/rpc/rref.h   torch/csrc/python_headers.h   torch/csrc/utils/pybind.h  
torch/csrc/distributed/rpc/python_remote_call.h, torch/csrc/distributed/rpc/message.h   torch/csrc/distributed/rpc/rpc_command_base.h   torch/csrc/distributed/rpc/types.h   torch/csrc/jit/pickler.h   vector  
torch/csrc/distributed/rpc/script_call.cpp, torch/csrc/distributed/rpc/script_call.h   torch/csrc/jit/pickle.h  
torch/csrc/distributed/rpc/request_callback_impl.h, torch/csrc/distributed/rpc/message.h   torch/csrc/distributed/rpc/request_callback.h   torch/csrc/distributed/rpc/rpc_command_base.h  
torch/csrc/distributed/rpc/script_resp.h, torch/csrc/distributed/rpc/message.h   torch/csrc/distributed/rpc/rpc_command_base.h   torch/csrc/jit/pickler.h  
torch/csrc/distributed/rpc/rref_context.h, c10/util/Optional.h   torch/csrc/distributed/rpc/message.h   torch/csrc/distributed/rpc/rpc_agent.h   torch/csrc/distributed/rpc/rref.h   torch/csrc/distributed/rpc/types.h   atomic  
torch/csrc/distributed/rpc/rref_context.cpp, torch/csrc/distributed/rpc/rref_context.h   torch/csrc/distributed/rpc/rref_proto.h   sstream  
torch/csrc/distributed/rpc/python_udf_resp.cpp, torch/csrc/distributed/rpc/python_udf_resp.h   c10/util/C++17.h  
torch/csrc/distributed/rpc/python_functions.h, torch/csrc/distributed/rpc/future_message.h   torch/csrc/distributed/rpc/py_rref.h   torch/csrc/distributed/rpc/rpc_agent.h   torch/csrc/utils/pybind.h  
torch/csrc/distributed/rpc/script_remote_call.cpp, torch/csrc/distributed/rpc/script_remote_call.h   c10/util/C++17.h   torch/csrc/jit/pickle.h  
torch/csrc/distributed/rpc/utils.h, torch/csrc/distributed/rpc/rpc_command_base.h  
torch/csrc/distributed/rpc/types.cpp, torch/csrc/distributed/rpc/types.h  
torch/csrc/distributed/rpc/future_message.h, torch/csrc/distributed/rpc/message.h  
torch/csrc/distributed/rpc/rpc.h, torch/csrc/python_headers.h  
torch/csrc/distributed/rpc/request_callback_impl.cpp, torch/csrc/distributed/rpc/request_callback_impl.h   c10/util/C++17.h   torch/csrc/distributed/autograd/context/dist_autograd_container.h   torch/csrc/distributed/autograd/context/dist_autograd_context.h   torch/csrc/distributed/autograd/engine/dist_engine.h   torch/csrc/distributed/autograd/rpc_messages/cleanup_autograd_context_req.h   torch/csrc/distributed/autograd/rpc_messages/cleanup_autograd_context_resp.h   torch/csrc/distributed/autograd/rpc_messages/propagate_gradients_req.h   torch/csrc/distributed/autograd/rpc_messages/propagate_gradients_resp.h   torch/csrc/distributed/autograd/rpc_messages/rpc_with_autograd.h   torch/csrc/distributed/autograd/utils.h   torch/csrc/distributed/rpc/future_message.h   torch/csrc/distributed/rpc/python_remote_call.h   torch/csrc/distributed/rpc/python_rpc_handler.h   torch/csrc/distributed/rpc/python_udf_call.h   torch/csrc/distributed/rpc/python_udf_resp.h   torch/csrc/distributed/rpc/rref.h   torch/csrc/distributed/rpc/rref_context.h   torch/csrc/distributed/rpc/rref_proto.h   torch/csrc/distributed/rpc/script_call.h   torch/csrc/distributed/rpc/script_remote_call.h   torch/csrc/distributed/rpc/script_resp.h   torch/csrc/distributed/rpc/utils.h  
torch/csrc/distributed/rpc/python_rpc_handler.cpp, torch/csrc/distributed/rpc/python_rpc_handler.h  
torch/csrc/distributed/rpc/python_functions.cpp, torch/csrc/distributed/rpc/python_functions.h   c10/util/C++17.h   torch/csrc/distributed/autograd/context/dist_autograd_container.h   torch/csrc/distributed/autograd/utils.h   torch/csrc/distributed/rpc/python_udf_call.h   torch/csrc/distributed/rpc/python_udf_resp.h   torch/csrc/distributed/rpc/utils.h   torch/csrc/distributed/rpc/message.h   torch/csrc/distributed/rpc/python_remote_call.h   torch/csrc/distributed/rpc/python_rpc_handler.h   torch/csrc/distributed/rpc/rref.h   torch/csrc/distributed/rpc/rref_context.h   torch/csrc/distributed/rpc/rref_proto.h   torch/csrc/distributed/rpc/script_call.h   torch/csrc/distributed/rpc/script_remote_call.h   torch/csrc/distributed/rpc/script_resp.h   torch/csrc/jit/pybind_utils.h  
torch/csrc/distributed/rpc/python_udf_call.h, torch/csrc/distributed/rpc/rpc_command_base.h  
torch/csrc/distributed/rpc/types.h, ATen/core/ivalue.h   atomic  
torch/csrc/distributed/rpc/utils.cpp, torch/csrc/distributed/rpc/utils.h   torch/csrc/distributed/autograd/rpc_messages/cleanup_autograd_context_req.h   torch/csrc/distributed/autograd/rpc_messages/cleanup_autograd_context_resp.h   torch/csrc/distributed/autograd/rpc_messages/propagate_gradients_req.h   torch/csrc/distributed/autograd/rpc_messages/rpc_with_autograd.h   torch/csrc/distributed/rpc/python_remote_call.h   torch/csrc/distributed/rpc/python_udf_call.h   torch/csrc/distributed/rpc/python_udf_resp.h   torch/csrc/distributed/rpc/rref_proto.h   torch/csrc/distributed/rpc/script_call.h   torch/csrc/distributed/rpc/script_remote_call.h   torch/csrc/distributed/rpc/script_resp.h  
torch/csrc/distributed/rpc/future_message.cpp, torch/csrc/distributed/rpc/future_message.h  
torch/csrc/distributed/rpc/rref.h, c10/util/Optional.h   torch/csrc/distributed/rpc/message.h   torch/csrc/distributed/rpc/rpc_agent.h   torch/csrc/distributed/rpc/types.h   torch/csrc/utils/pybind.h   atomic  
torch/csrc/distributed/rpc/py_rref.cpp, torch/csrc/distributed/rpc/py_rref.h   torch/csrc/distributed/rpc/python_functions.h   torch/csrc/distributed/rpc/python_rpc_handler.h   torch/csrc/distributed/rpc/rref_context.h   torch/csrc/jit/pybind_utils.h  
torch/csrc/distributed/rpc/rpc_agent.cpp, torch/csrc/distributed/rpc/rpc_agent.h  
torch/csrc/distributed/rpc/request_callback.h, torch/csrc/distributed/rpc/message.h  
torch/csrc/distributed/rpc/rref.cpp, torch/csrc/distributed/rpc/rref.h   torch/csrc/distributed/autograd/rpc_messages/rpc_with_autograd.h   torch/csrc/distributed/autograd/utils.h   torch/csrc/distributed/rpc/rref_context.h   torch/csrc/distributed/rpc/rref_proto.h   torch/csrc/distributed/rpc/utils.h  
torch/csrc/distributed/rpc/python_rpc_handler.h, torch/csrc/distributed/rpc/message.h   torch/csrc/distributed/rpc/types.h   torch/csrc/utils/pybind.h  
torch/csrc/distributed/rpc/rpc_command_base.h, torch/csrc/distributed/rpc/message.h  
torch/csrc/distributed/rpc/request_callback.cpp, torch/csrc/distributed/rpc/request_callback.h   torch/csrc/distributed/autograd/context/dist_autograd_container.h   torch/csrc/distributed/autograd/utils.h  
torch/csrc/distributed/rpc/python_udf_resp.h, torch/csrc/distributed/rpc/rpc_command_base.h  
torch/csrc/distributed/rpc/rpc_agent.h, torch/csrc/distributed/rpc/future_message.h   torch/csrc/distributed/rpc/message.h   torch/csrc/distributed/rpc/request_callback.h   torch/csrc/distributed/rpc/types.h   algorithm   cctype  
torch/csrc/distributed/rpc/rref_proto.h, torch/csrc/distributed/rpc/message.h   torch/csrc/distributed/rpc/rpc_command_base.h   torch/csrc/distributed/rpc/types.h   torch/csrc/jit/operator.h   torch/csrc/jit/pickler.h   vector  
torch/csrc/distributed/rpc/script_remote_call.h, torch/csrc/distributed/rpc/script_call.h   torch/csrc/distributed/rpc/types.h   torch/csrc/jit/operator.h   torch/csrc/jit/pickler.h   vector  
torch/csrc/distributed/rpc/script_resp.cpp, torch/csrc/distributed/rpc/script_resp.h   c10/util/C++17.h   torch/csrc/jit/pickle.h   torch/csrc/jit/unpickler.h  
torch/csrc/distributed/c10d/init.cpp, torch/csrc/python_headers.h   c10d/FileStore.hpp   c10d/HashStore.hpp   c10d/ProcessGroup.hpp   c10d/ProcessGroupGloo.hpp   c10d/ProcessGroupNCCL.hpp   c10d/ProcessGroupMPI.hpp   c10d/PrefixStore.hpp   c10d/TCPStore.hpp   pybind11/chrono.h   torch/csrc/Exceptions.h   torch/csrc/distributed/c10d/comm.h   torch/csrc/distributed/c10d/ddp.h   torch/csrc/distributed/c10d/reducer.h   torch/csrc/utils/object_ptr.h   torch/csrc/utils/pybind.h  
torch/csrc/distributed/c10d/c10d.h, torch/csrc/python_headers.h  
torch/csrc/distributed/c10d/comm.cpp, torch/csrc/distributed/c10d/comm.h   deque   ATen/core/functional.h   torch/csrc/distributed/c10d/reducer.h   torch/csrc/utils/tensor_flatten.h  
torch/csrc/distributed/c10d/ddp.h, c10d/ProcessGroup.hpp   ATen/ATen.h   c10/util/Optional.h   cstddef   memory   tuple   vector  
torch/csrc/distributed/c10d/comm.h, memory   ATen/ATen.h   c10d/ProcessGroup.hpp  
torch/csrc/distributed/c10d/reducer.cpp, torch/csrc/distributed/c10d/reducer.h   functional   c10/util/Exception.h   torch/csrc/autograd/engine.h   torch/csrc/autograd/function_hook.h   torch/csrc/autograd/functions/accumulate_grad.h   torch/csrc/autograd/profiler.h   torch/csrc/utils/hash.h   torch/csrc/utils/memory.h   ,  , include. 
torch/csrc/distributed/c10d/reducer.h, atomic   memory   mutex   tuple   unordered_map   vector   c10d/ProcessGroup.hpp   torch/csrc/autograd/function.h   torch/csrc/autograd/variable.h  
torch/csrc/distributed/c10d/ddp.cpp, torch/csrc/distributed/c10d/ddp.h   torch/csrc/cuda/comm.h   torch/csrc/utils/tensor_flatten.h   torch/csrc/cuda/nccl.h   c10d/ProcessGroup.hpp   ATen/ATen.h   ATen/hip/HIPEvent.h   ATen/hip/HIPMultiStreamGuard.h   ATen/hip/impl/HIPCachingAllocatorMasqueradingAsCUDA.h   ATen/hip/impl/HIPGuardImplMasqueradingAsCUDA.h   cstddef   memory   tuple   utility   vector  
torch/csrc/stub.cpp, Python.h  
torch/sparse/__init__.py,torch 
torch/for_onnx/__init__.py,* 
torch/storage.py,io torch _cuda torch.cuda get_sharing_strategy get_sharing_strategy 
torch/_ops.py,torch._C contextlib ctypes os sys types torch.jit torch._utils_internal 
torch/_classes.py,types 
torch/_namedtensor_internals.py,torch PY2 OrderedDict 
torch/script.h, torch/csrc/api/include/torch/types.h   torch/csrc/autograd/generated/variable_factories.h   torch/csrc/autograd/grad_mode.h   torch/csrc/jit/custom_operator.h   torch/csrc/jit/import.h   torch/csrc/jit/pickle.h   ATen/ATen.h  
torch/lib/libshm_windows/core.cpp, cstring   string   unordered_map   TH/TH.h   libshm_windows/libshm.h  
torch/lib/libshm_windows/libshm.h, TH/TH.h  
torch/lib/libshm/core.cpp, cstring   string   unordered_map   TH/TH.h   libshm/err.h   libshm/socket.h   libshm/libshm.h  
torch/lib/libshm/alloc_info.h, unistd.h  
torch/lib/libshm/socket.h, sys/types.h   sys/socket.h   sys/un.h   unistd.h   poll.h   cstdio   string   sstream   iostream   cstring   libshm/err.h   libshm/alloc_info.h  
torch/lib/libshm/libshm.h, TH/TH.h  
torch/lib/libshm/manager.cpp, sys/mman.h   poll.h   errno.h   unistd.h   fcntl.h   vector   set   algorithm   memory   unordered_map   c10/util/tempfile.h   libshm/err.h   libshm/socket.h  
torch/lib/libshm/err.h, system_error   cerrno  
torch/lib/c10d/TCPStore.cpp, c10d/TCPStore.hpp   poll.h   unistd.h   algorithm   system_error  
torch/lib/c10d/HashStore.cpp, c10d/HashStore.hpp   errno.h   stdint.h   unistd.h   chrono   cstdio   system_error  
torch/lib/c10d/ProcessGroupMPI.cpp, c10d/ProcessGroupMPI.hpp   map   c10/core/DeviceGuard.h  check 
torch/lib/c10d/FileStore.cpp, c10d/FileStore.hpp   assert.h   fcntl.h   stdint.h   sys/file.h   sys/stat.h   unistd.h   chrono   cstdio   functional   iostream   limits   sstream   system_error   thread  
torch/lib/c10d/example/allreduce.cpp, c10d/FileStore.hpp   c10d/ProcessGroupGloo.hpp  
torch/lib/c10d/ProcessGroup.cpp, c10d/ProcessGroup.hpp   c10/util/Logging.h  
torch/lib/c10d/NCCLUtils.cpp, c10d/NCCLUtils.hpp   mutex  
torch/lib/c10d/ProcessGroupNCCL.cpp, c10d/ProcessGroupNCCL.hpp   map   tuple   unordered_set   THH/THH.h   ATen/hip/HIPContext.h   ATen/hip/impl/HIPGuardImplMasqueradingAsCUDA.h   c10d/Utils.hpp  
torch/lib/c10d/Utils.cpp, c10d/Utils.hpp   netdb.h   sys/poll.h   arpa/inet.h   netinet/in.h   netinet/tcp.h   fcntl.h   unistd.h   algorithm   cstring   memory   string   thread  
torch/lib/c10d/ProcessGroupGloo.cpp, c10d/ProcessGroupGloo.hpp   netdb.h   sys/socket.h   sys/types.h   unistd.h   type_traits   gloo/allgather.h   gloo/allgatherv.h   gloo/allreduce.h   gloo/barrier.h   gloo/broadcast.h   gloo/gather.h   gloo/reduce.h   gloo/scatter.h   ATen/SparseTensorUtils.h   ATen/hip/HIPEvent.h   ATen/hip/Exceptions.h   ATen/hip/PinnedMemoryAllocator.h   ATen/hip/impl/HIPCachingAllocatorMasqueradingAsCUDA.h   ATen/hip/impl/HIPGuardImplMasqueradingAsCUDA.h   ATen/hip/impl/HIPStreamMasqueradingAsCUDA.h   gloo/config.h   gloo/rendezvous/context.h   gloo/rendezvous/prefix_store.h   gloo/transport/tcp/device.h   gloo/transport/uv/device.h  
torch/lib/c10d/PrefixStore.cpp, c10d/PrefixStore.hpp  
torch/lib/c10d/test/ProcessGroupNCCLTest.cpp, iostream   c10d/FileStore.hpp   c10d/ProcessGroupNCCL.hpp   c10d/test/CUDATest.hpp   c10d/test/TestUtils.hpp   ATen/hip/HIPMultiStreamGuard.h   ATen/hip/impl/HIPGuardImplMasqueradingAsCUDA.h   ATen/hip/impl/HIPStreamMasqueradingAsCUDA.h  
torch/lib/c10d/test/FileStoreTest.cpp, c10d/test/StoreTestCommon.hpp   unistd.h   iostream   thread   c10d/FileStore.hpp   c10d/PrefixStore.hpp  
torch/lib/c10d/test/ProcessGroupMPITest.cpp, cstdlib   iostream   sstream   string   thread   unistd.h   c10d/ProcessGroupMPI.hpp  
torch/lib/c10d/test/HashStoreTest.cpp, c10d/test/StoreTestCommon.hpp   unistd.h   iostream   thread   c10d/HashStore.hpp   c10d/PrefixStore.hpp  
torch/lib/c10d/test/TCPStoreTest.cpp, c10d/test/StoreTestCommon.hpp   cstdlib   iostream   thread   c10d/PrefixStore.hpp   c10d/TCPStore.hpp  
torch/lib/c10d/test/ProcessGroupNCCLErrorsTest.cpp, c10d/FileStore.hpp   c10d/ProcessGroupNCCL.hpp   c10d/test/CUDATest.hpp   c10d/test/TestUtils.hpp   gtest/gtest.h   torch/csrc/cuda/nccl.h  
torch/lib/c10d/test/ProcessGroupGlooTest.cpp, signal.h   sys/types.h   sys/wait.h   unistd.h   condition_variable   iostream   mutex   sstream   thread   c10d/FileStore.hpp   c10d/ProcessGroupGloo.hpp   c10d/test/TestUtils.hpp  
torch/lib/c10d/test/ProcessGroupGlooAsyncTest.cpp, ATen/hip/HIPMultiStreamGuard.h   ATen/hip/impl/HIPGuardImplMasqueradingAsCUDA.h   c10d/FileStore.hpp   c10d/ProcessGroupGloo.hpp   c10d/test/CUDATest.hpp   c10d/test/TestUtils.hpp  
torch/lib/c10d/test/CUDATest.cu, hip/hip_runtime.h   c10d/test/CUDATest.hpp   ATen/hip/Exceptions.h  
torch/lib/c10d/Store.cpp, c10d/Store.hpp  
torch/_utils.py,torch warnings defaultdict sys traceback 
torch/quantization/quantize.py,unicode_literals copy itertools warnings torch nn nni nnq (DEFAULT_DYNAMIC_MODULE_MAPPING, QuantWrapper float16_dynamic_qconfig 
torch/quantization/fuse_modules.py,unicode_literals torch copy torch_fused 
torch/quantization/observer.py,unicode_literals math warnings abstractmethod partial torch nn Optional 
torch/quantization/fake_quantize.py,unicode_literals torch Module _with_args 
torch/quantization/__init__.py,unicode_literals * * * * fuse_modules * 
torch/quantization/_quantize_script.py,unicode_literals torch QConfig 
torch/quantization/default_mappings.py,nn nni nniq nniqat nnq nnqd nnqat DeQuantStub 
torch/quantization/qconfig.py,unicode_literals namedtuple * * nn 
torch/quantization/stubs.py,nn 
torch/quasirandom.py,torch 
torch/custom_class.h, ATen/core/function_schema.h   ATen/core/ivalue.h   ATen/core/jit_type.h   ATen/core/op_registration/op_registration.h   ATen/core/stack.h   c10/util/C++17.h   c10/util/Metaprogramming.h   c10/util/TypeList.h   pybind11/pybind11.h   torch/csrc/jit/operator.h   torch/csrc/jit/pybind_utils.h   torch/csrc/jit/script/compilation_unit.h   torch/csrc/jit/tracer.h   torch/csrc/utils/variadic.h   iostream   sstream  
torch/abi-check.cpp, iostream  
torch/_torch_docs.py,re torch._C add_docstr 
torch/optim/rmsprop.py,torch Optimizer 
torch/optim/lbfgs.py,torch reduce Optimizer 
torch/optim/rprop.py,torch Optimizer 
torch/optim/optimizer.py,defaultdict container_abcs torch deepcopy chain 
torch/optim/adadelta.py,torch Optimizer 
torch/optim/lr_scheduler.py,types math inf wraps warnings weakref Counter bisect_right Optimizer 
torch/optim/adamw.py,math torch Optimizer 
torch/optim/__init__.py,Adadelta Adagrad Adam AdamW SparseAdam Adamax ASGD SGD Rprop RMSprop Optimizer LBFGS lr_scheduler 
torch/optim/sparse_adam.py,math torch Optimizer 
torch/optim/sgd.py,torch required 
torch/optim/asgd.py,math torch Optimizer 
torch/optim/adam.py,math torch Optimizer 
torch/optim/adamax.py,torch Optimizer 
torch/optim/adagrad.py,torch Optimizer 
torch/distributions/cauchy.py,math nan Number torch constraints Distribution broadcast_all 
torch/distributions/gamma.py,Number torch constraints ExponentialFamily broadcast_all 
torch/distributions/negative_binomial.py,torch F constraints Distribution logits_to_probs 
torch/distributions/transformed_distribution.py,torch constraints Distribution Transform _sum_rightmost 
torch/distributions/poisson.py,Number torch constraints ExponentialFamily broadcast_all 
torch/distributions/categorical.py,torch nan constraints Distribution lazy_property 
torch/distributions/half_cauchy.py,math torch inf constraints AbsTransform Cauchy TransformedDistribution 
torch/distributions/weibull.py,torch constraints Exponential TransformedDistribution PowerTransform broadcast_all euler_constant 
torch/distributions/dirichlet.py,torch Function once_differentiable constraints ExponentialFamily 
torch/distributions/constraint_registry.py,numbers transforms 
torch/distributions/bernoulli.py,Number torch constraints ExponentialFamily lazy_property binary_cross_entropy_with_logits 
torch/distributions/utils.py,update_wrapper Number torch F 
torch/distributions/exponential.py,Number torch constraints ExponentialFamily broadcast_all 
torch/distributions/kl.py,math warnings total_ordering torch inf Bernoulli Beta Binomial Categorical Dirichlet Distribution Exponential ExponentialFamily Gamma Geometric Gumbel HalfNormal Independent Laplace _batch_lowrank_logdet, _batch_mahalanobis) Normal OneHotCategorical Pareto Poisson TransformedDistribution Uniform _sum_rightmost 
torch/distributions/half_normal.py,math inf constraints AbsTransform Normal TransformedDistribution 
torch/distributions/__init__.py,Bernoulli Beta Binomial Categorical Cauchy Chi2 transform_to Dirichlet Distribution ExponentialFamily Exponential FisherSnedecor Gamma Geometric Gumbel HalfCauchy HalfNormal Independent register_kl Laplace LogNormal LogisticNormal LowRankMultivariateNormal Multinomial MultivariateNormal NegativeBinomial Normal OneHotCategorical Pareto Poisson RelaxedBernoulli RelaxedOneHotCategorical StudentT TransformedDistribution * Uniform Weibull 
torch/distributions/pareto.py,constraints Exponential TransformedDistribution ExpTransform broadcast_all 
torch/distributions/chi2.py,constraints Gamma 
torch/distributions/gumbel.py,Number math torch constraints Uniform TransformedDistribution ExpTransform broadcast_all 
torch/distributions/logistic_normal.py,torch constraints Normal TransformedDistribution StickBreakingTransform 
torch/distributions/relaxed_bernoulli.py,torch Number constraints Distribution TransformedDistribution SigmoidTransform clamp_probs 
torch/distributions/fishersnedecor.py,Number torch nan constraints Distribution Gamma broadcast_all 
torch/distributions/log_normal.py,constraints ExpTransform Normal TransformedDistribution 
torch/distributions/uniform.py,Number torch constraints Distribution broadcast_all 
torch/distributions/beta.py,Number torch constraints Dirichlet ExponentialFamily broadcast_all 
torch/distributions/normal.py,math Number torch constraints ExponentialFamily broadcast_all 
torch/distributions/binomial.py,Number torch constraints Distribution logits_to_probs 
torch/distributions/transforms.py,math numbers weakref torch F constraints broadcast_all, pad 
torch/distributions/constraints.py,torch 
torch/distributions/lowrank_multivariate_normal.py,math torch constraints Distribution _batch_mv lazy_property 
torch/distributions/distribution.py,torch warnings constraints lazy_property 
torch/distributions/exp_family.py,torch Distribution 
torch/distributions/multivariate_normal.py,math torch constraints Distribution lazy_property 
torch/distributions/relaxed_categorical.py,torch constraints Categorical broadcast_all Distribution TransformedDistribution ExpTransform 
torch/distributions/one_hot_categorical.py,torch constraints Categorical Distribution 
torch/distributions/laplace.py,Number torch constraints Distribution broadcast_all 
torch/distributions/independent.py,torch constraints Distribution _sum_rightmost 
torch/distributions/geometric.py,Number torch constraints Distribution lazy_property binary_cross_entropy_with_logits 
torch/distributions/studentT.py,math torch nan constraints Distribution broadcast_all 
torch/distributions/multinomial.py,torch inf Distribution Categorical Number constraints broadcast_all 
torch/onnx/symbolic_opset10.py,unicode_literals torch _triple torch.onnx the torch.onnx.utils sym_help _unimplemented torch.onnx.symbolic_opset9 sub 
torch/onnx/symbolic_opset11.py,unicode_literals torch sym_help _unimplemented _black_list_in_opset expand expand_as size 
torch/onnx/symbolic_opset8.py,unicode_literals torch sym_help sym_opset9 _try_get_scalar_type _cast_Float warnings 
torch/onnx/symbolic_helper.py,unicode_literals torch ListType warnings maxsize torch.onnx the torch.onnx.utils wraps _slice _slice unsqueeze unsqueeze unsqueeze scatter scatter select expand scatter scatter 
torch/onnx/operators.py,torch torch.onnx torch.onnx.utils 
torch/onnx/utils.py,unicode_literals torch torch.jit torch.autograd torch.serialization re container_abcs contextlib numbers warnings string_classes _unique_state_dict OperatorExportTypes _assign_output_shapes _export_onnx_opset_version _export_onnx_opset_version _set_opset_version _set_operator_export_type _set_opset_version _set_operator_export_type zipfile os opset_version sym_registry sym_registry 
torch/onnx/__init__.py,_C utils utils utils utils utils utils utils utils utils utils 
torch/onnx/symbolic_opset9.py,absolute_import division print_function unicode_literals torch OptionalType _triple torch.onnx the torch.onnx.utils partial wraps sym_help _unimplemented numpy math warnings prepare_onnx_paddings prepare_onnx_paddings prepare_onnx_paddings 
torch/onnx/symbolic_registry.py,warnings importlib isfunction _onnx_stable_opsets 
torch/onnx/symbolic_opset7.py,_black_list_in_opset sym_opset9 warnings 
torch/_tensor_str.py,math torch inf 
torch/_tensor_docs.py,torch._C add_docstr parse_kwargs 
torch/__init__.py,os sys platform _import_dotted_name prepare_multiprocessing_environment __version__ _string_classes _dl_flags _np _dl_flags _dl_flags * seed load set_printoptions Tensor _StorageBase * torch.cuda torch.autograd set_grad_enabled torch.nn torch.nn.intrinsic torch.nn.quantized torch.optim torch.multiprocessing torch.sparse torch.utils.backcompat torch.onnx torch.jit torch.hub torch.random torch.distributions torch.testing torch.backends.cuda torch.backends.mkl torch.backends.openmp torch.backends.quantized torch.quantization torch.utils.data torch.__config__ torch.__future__ _storage_docs ops classes torch.quasirandom 
torch/testing/__init__.py,torch random 
